,TIME,METROREG,employed_persons,gdp,population,latitude,longitude
2849,2018,Taranto,193.28888888926897,10884.176617795874,580319.0,40.54881555,17.08058012454743
2850,2000,Cagliari,201.4,9674.25,539389.6668416859,39.2169525,9.1128513
2851,2001,Cagliari,207.2,10158.93,543014.0,39.2169525,9.1128513
2852,2002,Cagliari,209.9,10229.38,542858.0,39.2169525,9.1128513
2853,2003,Cagliari,215.7,10836.01,543290.0,39.2169525,9.1128513
2854,2004,Cagliari,216.9,11474.86,544251.0,39.2169525,9.1128513
2855,2005,Cagliari,214.8,11543.59,544965.0,39.2169525,9.1128513
2856,2006,Cagliari,215.5,11916.26,546184.0,39.2169525,9.1128513
2857,2007,Cagliari,218.0,12332.77,547603.0,39.2169525,9.1128513
2858,2008,Cagliari,241.3,13922.45,548791.0,39.2169525,9.1128513
2859,2009,Cagliari,229.0,13349.75,550053.0,39.2169525,9.1128513
2860,2010,Cagliari,226.6,13138.42,549967.0,39.2169525,9.1128513
2861,2011,Cagliari,221.5,13091.52,550773.0,39.2169525,9.1128513
2862,2012,Cagliari,223.6,13265.2,549893.0,39.2169525,9.1128513
2863,2013,Cagliari,217.9,12835.66,551077.0,39.2169525,9.1128513
2864,2014,Cagliari,218.6,12739.48,560827.0,39.2169525,9.1128513
2865,2015,Cagliari,221.6,13669.36,561925.0,39.2169525,9.1128513
2866,2016,Cagliari,230.3,13690.85,561289.0,39.2169525,9.1128513
2867,2017,Cagliari,231.1,13811.7,560373.0,39.2169525,9.1128513
2868,2018,Cagliari,231.31960784360027,14482.1719638645,560453.0,39.2169525,9.1128513
2869,2000,Padova,382.5,21414.69,846622.2420211082,45.4077172,11.8734455
2870,2001,Padova,387.0,22053.05,846776.0,45.4077172,11.8734455
2871,2002,Padova,386.2,22523.8,849685.0,45.4077172,11.8734455
2872,2003,Padova,402.8,23936.29,855092.0,45.4077172,11.8734455
2873,2004,Padova,409.3,25484.94,866955.0,45.4077172,11.8734455
2874,2005,Padova,408.3,26096.18,876840.0,45.4077172,11.8734455
2875,2006,Padova,414.8,26620.17,884250.0,45.4077172,11.8734455
2876,2007,Padova,420.2,27681.87,890035.0,45.4077172,11.8734455
2877,2008,Padova,424.0,27727.83,901100.0,45.4077172,11.8734455
2878,2009,Padova,413.6,26198.82,911030.0,45.4077172,11.8734455
2879,2010,Padova,428.1,27766.69,916094.0,45.4077172,11.8734455
2880,2011,Padova,438.1,29298.35,919398.0,45.4077172,11.8734455
2881,2012,Padova,437.1,28881.04,920895.0,45.4077172,11.8734455
2882,2013,Padova,425.5,28554.14,927848.0,45.4077172,11.8734455
2883,2014,Padova,426.5,29064.67,936233.0,45.4077172,11.8734455
2884,2015,Padova,432.6,29571.36,938296.0,45.4077172,11.8734455
2885,2016,Padova,445.0,30660.51,936887.0,45.4077172,11.8734455
2886,2017,Padova,450.8,31503.61,936274.0,45.4077172,11.8734455
2887,2018,Padova,451.52745103876305,31925.842044108093,936740.0,45.4077172,11.8734455
2888,2000,Brescia,521.4,29869.81,1106747.052686566,45.77958045,10.4258729694612
2889,2001,Brescia,552.3,32124.56,1100730.0,45.77958045,10.4258729694612
2890,2002,Brescia,561.7,33603.4,1110246.0,45.77958045,10.4258729694612
2891,2003,Brescia,573.3,34713.14,1123005.0,45.77958045,10.4258729694612
2892,2004,Brescia,578.0,36120.3,1144453.0,45.77958045,10.4258729694612
2893,2005,Brescia,569.2,36281.4,1162250.0,45.77958045,10.4258729694612
2894,2006,Brescia,581.5,37839.21,1175357.0,45.77958045,10.4258729694612
2895,2007,Brescia,593.8,39766.69,1186624.0,45.77958045,10.4258729694612
2896,2008,Brescia,589.6,39911.77,1200746.0,45.77958045,10.4258729694612
2897,2009,Brescia,569.9,36604.03,1216469.0,45.77958045,10.4258729694612
2898,2010,Brescia,552.3,37333.55,1224258.0,45.77958045,10.4258729694612
2899,2011,Brescia,561.2,39066.35,1233702.0,45.77958045,10.4258729694612
2900,2012,Brescia,559.8,38319.43,1238075.0,45.77958045,10.4258729694612
2901,2013,Brescia,546.1,38004.22,1247192.0,45.77958045,10.4258729694612
2902,2014,Brescia,545.4,38665.15,1262295.0,45.77958045,10.4258729694612
2903,2015,Brescia,548.2,39418.85,1265077.0,45.77958045,10.4258729694612
2904,2016,Brescia,555.9,40806.86,1264105.0,45.77958045,10.4258729694612
2905,2017,Brescia,565.4,42151.67,1262678.0,45.77958045,10.4258729694612
2906,2018,Brescia,559.764705883532,42008.99986970615,1262402.0,45.77958045,10.4258729694612
2907,2000,Messina,209.3,9788.64,664247.0987199354,38.1937571,15.5542082
2908,2001,Messina,211.0,10531.49,661708.0,38.1937571,15.5542082
2909,2002,Messina,213.3,10617.72,661513.0,38.1937571,15.5542082
2910,2003,Messina,214.2,10753.42,658348.0,38.1937571,15.5542082
2911,2004,Messina,217.2,10896.61,657934.0,38.1937571,15.5542082
2912,2005,Messina,224.7,11525.28,656617.0,38.1937571,15.5542082
2913,2006,Messina,229.1,11751.52,654277.0,38.1937571,15.5542082
2914,2007,Messina,233.0,12092.5,652260.0,38.1937571,15.5542082
2915,2008,Messina,220.1,11612.68,652179.0,38.1937571,15.5542082
2916,2009,Messina,212.3,11185.0,652646.0,38.1937571,15.5542082
2917,2010,Messina,207.7,10997.47,651792.0,38.1937571,15.5542082
2918,2011,Messina,213.5,11582.91,651513.0,38.1937571,15.5542082
2919,2012,Messina,211.3,11455.02,649320.0,38.1937571,15.5542082
2920,2013,Messina,201.1,11289.04,648062.0,38.1937571,15.5542082
2921,2014,Messina,199.7,11309.39,648371.0,38.1937571,15.5542082
2922,2015,Messina,198.7,11068.26,645296.0,38.1937571,15.5542082
2923,2016,Messina,200.4,11215.53,640675.0,38.1937571,15.5542082
2924,2017,Messina,202.8,11386.04,636653.0,38.1937571,15.5542082
2925,2018,Messina,202.19673202654337,11639.264066242547,631297.0,38.1937571,15.5542082
2983,2000,Bergamo,448.7,26104.28,967399.1372681893,45.756655699999996,9.754219200862249
2984,2001,Bergamo,464.3,27579.13,966642.0,45.756655699999996,9.754219200862249
2985,2002,Bergamo,472.2,28921.7,973420.0,45.756655699999996,9.754219200862249
2986,2003,Bergamo,482.2,30021.63,983074.0,45.756655699999996,9.754219200862249
2987,2004,Bergamo,485.2,31229.85,998918.0,45.756655699999996,9.754219200862249
2988,2005,Bergamo,491.3,32475.92,1016496.0,45.756655699999996,9.754219200862249
2989,2006,Bergamo,513.4,34388.82,1027161.0,45.756655699999996,9.754219200862249
2990,2007,Bergamo,510.2,35355.53,1036595.0,45.756655699999996,9.754219200862249
2991,2008,Bergamo,493.3,34500.37,1049752.0,45.756655699999996,9.754219200862249
2992,2009,Bergamo,503.8,34016.39,1064483.0,45.756655699999996,9.754219200862249
2993,2010,Bergamo,480.2,33856.94,1073157.0,45.756655699999996,9.754219200862249
2994,2011,Bergamo,478.0,34566.24,1082550.0,45.756655699999996,9.754219200862249
2995,2012,Bergamo,482.8,33754.76,1086890.0,45.756655699999996,9.754219200862249
2996,2013,Bergamo,474.0,33368.79,1094062.0,45.756655699999996,9.754219200862249
2997,2014,Bergamo,474.3,33863.97,1107441.0,45.756655699999996,9.754219200862249
2998,2015,Bergamo,476.6,34364.39,1108853.0,45.756655699999996,9.754219200862249
2999,2016,Bergamo,483.4,35417.28,1108298.0,45.756655699999996,9.754219200862249
3000,2017,Bergamo,489.4,36378.11,1109933.0,45.756655699999996,9.754219200862249
3001,2018,Bergamo,488.73137255004406,36996.28425517134,1111035.0,45.756655699999996,9.754219200862249
3040,2000,Lefkosia,314.76,10804.58,690497.0,35.1739302,33.364726
3041,2001,Lefkosia,321.57,11602.93,697549.0,35.1739302,33.364726
3042,2002,Lefkosia,328.3,12082.95,705539.0,35.1739302,33.364726
3043,2003,Lefkosia,340.11,12871.33,713720.0,35.1739302,33.364726
3044,2004,Lefkosia,353.61,13937.98,722893.0,35.1739302,33.364726
3045,2005,Lefkosia,366.46,15039.29,733067.0,35.1739302,33.364726
3046,2006,Lefkosia,373.25,16263.84,744013.0,35.1739302,33.364726
3047,2007,Lefkosia,389.78,17591.05,757916.0,35.1739302,33.364726
3048,2008,Lefkosia,403.51,19009.58,776333.0,35.1739302,33.364726
3049,2009,Lefkosia,403.64,18675.49,796930.0,35.1739302,33.364726
3050,2010,Lefkosia,406.14,19409.97,819140.0,35.1739302,33.364726
3051,2011,Lefkosia,407.26,19803.03,839751.0,35.1739302,33.364726
3052,2012,Lefkosia,392.81,19440.78,862011.0,35.1739302,33.364726
3053,2013,Lefkosia,370.85,17994.97,865878.0,35.1739302,33.364726
3054,2014,Lefkosia,363.41,17408.53,858000.0,35.1739302,33.364726
3055,2015,Lefkosia,369.12,17826.95,847008.0,35.1739302,33.364726
3056,2016,Lefkosia,386.31,18872.87,848319.0,35.1739302,33.364726
3057,2017,Lefkosia,406.84,20039.7,854802.0,35.1739302,33.364726
3058,2018,Lefkosia,424.0,21138.0,864236.0,35.1739302,33.364726
3078,2000,Riga,476.13,5653.04,1113539.0451481945,56.9493977,24.1051846
3079,2001,Riga,473.83,6168.42,1112638.0,56.9493977,24.1051846
3080,2002,Riga,486.88,6677.59,1098266.0,56.9493977,24.1051846
3081,2003,Riga,496.39,6897.42,1090645.0,56.9493977,24.1051846
3082,2004,Riga,510.26,7685.02,1084950.0,56.9493977,24.1051846
3083,2005,Riga,511.4,9112.35,1076748.0,56.9493977,24.1051846
3084,2006,Riga,535.9,11860.6,1073016.0,56.9493977,24.1051846
3085,2007,Riga,555.46,15250.9,1071458.0,56.9493977,24.1051846
3086,2008,Riga,554.49,16382.59,1070012.0,56.9493977,24.1051846
3087,2009,Riga,468.64,12398.99,1061978.0,56.9493977,24.1051846
3088,2010,Riga,434.44,11872.12,1047351.0,56.9493977,24.1051846
3089,2011,Riga,451.11,13272.25,1031370.0,56.9493977,24.1051846
3090,2012,Riga,460.44,14748.44,1019981.0,56.9493977,24.1051846
3091,2013,Riga,474.46,15679.96,1013602.0,56.9493977,24.1051846
3092,2014,Riga,513.0,16175.83,1010406.0,56.9493977,24.1051846
3093,2015,Riga,523.08,16859.81,1008616.0,56.9493977,24.1051846
3094,2016,Riga,522.71,17384.89,1005977.0,56.9493977,24.1051846
3095,2017,Riga,522.15,18655.46,1006377.0,56.9493977,24.1051846
3096,2018,Riga,504.42581699452273,19512.0961966547,1005237.0,56.9493977,24.1051846
3135,2000,Vilnius,362.5,4211.82,850835.2816640612,54.6870458,25.2829111
3136,2001,Vilnius,352.0,4688.47,850668.0,54.6870458,25.2829111
3137,2002,Vilnius,356.3,5450.17,845292.0,54.6870458,25.2829111
3138,2003,Vilnius,376.8,6007.37,843320.0,54.6870458,25.2829111
3139,2004,Vilnius,379.3,6602.21,841748.0,54.6870458,25.2829111
3140,2005,Vilnius,389.1,7736.41,838556.0,54.6870458,25.2829111
3141,2006,Vilnius,389.8,9238.49,831237.0,54.6870458,25.2829111
3142,2007,Vilnius,398.8,11439.41,828191.0,54.6870458,25.2829111
3143,2008,Vilnius,402.2,12587.69,826306.0,54.6870458,25.2829111
3144,2009,Vilnius,371.3,10362.53,826445.0,54.6870458,25.2829111
3145,2010,Vilnius,367.0,10773.0,824193.0,54.6870458,25.2829111
3146,2011,Vilnius,374.6,11883.45,811515.0,54.6870458,25.2829111
3147,2012,Vilnius,381.5,12877.03,805915.0,54.6870458,25.2829111
3148,2013,Vilnius,386.3,13826.26,806308.0,54.6870458,25.2829111
3149,2014,Vilnius,390.5,14627.99,806106.0,54.6870458,25.2829111
3150,2015,Vilnius,399.1,15085.96,807523.0,54.6870458,25.2829111
3151,2016,Vilnius,420.1,15833.49,805380.0,54.6870458,25.2829111
3152,2017,Vilnius,431.8,17195.53,805173.0,54.6870458,25.2829111
3153,2018,Vilnius,411.5542483668693,17618.427222728482,805367.0,54.6870458,25.2829111
3154,2000,Kaunas,273.4,2312.82,712318.4769061527,54.8982139,23.9044817
3155,2001,Kaunas,271.9,2662.11,702090.0,54.8982139,23.9044817
3156,2002,Kaunas,284.5,2862.3,695033.0,54.8982139,23.9044817
3157,2003,Kaunas,288.8,3196.46,689787.0,54.8982139,23.9044817
3158,2004,Kaunas,293.2,3470.94,682074.0,54.8982139,23.9044817
3159,2005,Kaunas,277.9,4052.38,671923.0,54.8982139,23.9044817
3160,2006,Kaunas,284.5,4624.12,658100.0,54.8982139,23.9044817
3161,2007,Kaunas,292.7,5592.53,650408.0,54.8982139,23.9044817
3162,2008,Kaunas,283.5,6318.07,643358.0,54.8982139,23.9044817
3163,2009,Kaunas,261.6,5133.6,638385.0,54.8982139,23.9044817
3164,2010,Kaunas,250.0,5375.0,629896.0,54.8982139,23.9044817
3165,2011,Kaunas,251.0,6123.12,610225.0,54.8982139,23.9044817
3166,2012,Kaunas,258.9,6545.09,599638.0,54.8982139,23.9044817
3167,2013,Kaunas,269.2,6868.18,592816.0,54.8982139,23.9044817
3168,2014,Kaunas,273.1,7220.76,587238.0,54.8982139,23.9044817
3169,2015,Kaunas,274.1,7420.81,583047.0,54.8982139,23.9044817
3170,2016,Kaunas,276.9,7889.35,577358.0,54.8982139,23.9044817
3171,2017,Kaunas,268.9,8626.42,569875.0,54.8982139,23.9044817
3172,2018,Kaunas,264.5490196083786,8711.922935908133,563112.0,54.8982139,23.9044817
3363,2000,Budapest,1601.62,21923.78,2798597.326896834,47.48138955,19.14607278448202
3364,2001,Budapest,1603.15,25940.57,2831107.0,47.48138955,19.14607278448202
3365,2002,Budapest,1629.95,32009.45,2829047.0,47.48138955,19.14607278448202
3366,2003,Budapest,1662.7,33219.98,2824754.0,47.48138955,19.14607278448202
3367,2004,Budapest,1672.54,37386.91,2829704.0,47.48138955,19.14607278448202
3368,2005,Budapest,1704.86,41638.55,2840972.0,47.48138955,19.14607278448202
3369,2006,Budapest,1737.62,42781.05,2855670.0,47.48138955,19.14607278448202
3370,2007,Budapest,1747.6,48420.96,2872678.0,47.48138955,19.14607278448202
3371,2008,Budapest,1762.12,51662.53,2897317.0,47.48138955,19.14607278448202
3372,2009,Budapest,1751.43,46475.78,2925500.0,47.48138955,19.14607278448202
3373,2010,Budapest,1717.22,48117.56,2951436.0,47.48138955,19.14607278448202
3374,2011,Budapest,1719.22,49015.12,2971246.0,47.48138955,19.14607278448202
3375,2012,Budapest,1700.12,48059.89,2940818.0,47.48138955,19.14607278448202
3376,2013,Budapest,1754.29,48506.61,2953883.0,47.48138955,19.14607278448202
3377,2014,Budapest,1816.13,50104.44,2965413.0,47.48138955,19.14607278448202
3378,2015,Budapest,1869.36,51773.2,2983733.0,47.48138955,19.14607278448202
3379,2016,Budapest,1962.84,53277.72,2993948.0,47.48138955,19.14607278448202
3380,2017,Budapest,2001.95,58342.78,3000076.0,47.48138955,19.14607278448202
3381,2018,Budapest,2052.77,62575.23,3011598.0,47.48138955,19.14607278448202
3382,2000,Miskolc,209.82,2381.95,761572.5554981594,48.1030643,20.7900429
3383,2001,Miskolc,211.74,2805.22,753497.0,48.1030643,20.7900429
3384,2002,Miskolc,206.33,3281.6,749104.0,48.1030643,20.7900429
3385,2003,Miskolc,211.47,3456.91,744484.0,48.1030643,20.7900429
3386,2004,Miskolc,209.05,3952.11,738143.0,48.1030643,20.7900429
3387,2005,Miskolc,207.37,4453.88,731854.0,48.1030643,20.7900429
3388,2006,Miskolc,204.57,4335.75,725779.0,48.1030643,20.7900429
3389,2007,Miskolc,200.19,4692.46,718951.0,48.1030643,20.7900429
3390,2008,Miskolc,193.36,4710.57,709634.0,48.1030643,20.7900429
3391,2009,Miskolc,189.6,3904.89,701160.0,48.1030643,20.7900429
3392,2010,Miskolc,190.01,4091.4,692771.0,48.1030643,20.7900429
3393,2011,Miskolc,190.72,4205.68,684793.0,48.1030643,20.7900429
3394,2012,Miskolc,191.64,4186.18,688922.0,48.1030643,20.7900429
3395,2013,Miskolc,194.69,4382.83,682350.0,48.1030643,20.7900429
3396,2014,Miskolc,204.85,4683.13,674999.0,48.1030643,20.7900429
3397,2015,Miskolc,209.53,5393.13,667594.0,48.1030643,20.7900429
3398,2016,Miskolc,210.97,5425.21,660549.0,48.1030643,20.7900429
3399,2017,Miskolc,213.39,6245.91,654402.0,48.1030643,20.7900429
3400,2018,Miskolc,219.72,6502.03,648216.0,48.1030643,20.7900429
3420,2000,Debrecen,178.16,2124.31,554967.889616308,47.531399,21.6259782
3421,2001,Debrecen,178.17,2611.75,553264.0,47.531399,21.6259782
3422,2002,Debrecen,174.54,3043.29,552478.0,47.531399,21.6259782
3423,2003,Debrecen,181.14,3293.92,551837.0,47.531399,21.6259782
3424,2004,Debrecen,175.81,3607.5,550265.0,47.531399,21.6259782
3425,2005,Debrecen,172.75,3804.35,549372.0,47.531399,21.6259782
3426,2006,Debrecen,174.05,3727.28,547357.0,47.531399,21.6259782
3427,2007,Debrecen,170.8,3970.74,545641.0,47.531399,21.6259782
3428,2008,Debrecen,166.45,4211.48,543802.0,47.531399,21.6259782
3429,2009,Debrecen,162.69,3736.24,542192.0,47.531399,21.6259782
3430,2010,Debrecen,164.68,3997.81,541298.0,47.531399,21.6259782
3431,2011,Debrecen,164.3,4124.85,539674.0,47.531399,21.6259782
3432,2012,Debrecen,165.65,4077.71,543452.0,47.531399,21.6259782
3433,2013,Debrecen,164.92,3997.25,541352.0,47.531399,21.6259782
3434,2014,Debrecen,176.57,4163.94,539507.0,47.531399,21.6259782
3435,2015,Debrecen,178.79,4350.71,537268.0,47.531399,21.6259782
3436,2016,Debrecen,185.97,4320.42,534974.0,47.531399,21.6259782
3437,2017,Debrecen,188.97,4882.29,532399.0,47.531399,21.6259782
3438,2018,Debrecen,195.46,5201.26,530464.0,47.531399,21.6259782
3553,2000,s' Gravenhage,548.9,32630.37,940364.1740359993,52.0799838,4.3113461
3554,2001,s' Gravenhage,577.7,34565.14,948460.5622223435,52.0799838,4.3113461
3555,2002,s' Gravenhage,577.2,36054.63,956556.9504086877,52.0799838,4.3113461
3556,2003,s' Gravenhage,567.6,37484.36,970758.0,52.0799838,4.3113461
3557,2004,s' Gravenhage,559.9,38041.82,978161.0,52.0799838,4.3113461
3558,2005,s' Gravenhage,560.6,39607.11,984442.0,52.0799838,4.3113461
3559,2006,s' Gravenhage,564.8,41325.8,991039.0,52.0799838,4.3113461
3560,2007,s' Gravenhage,584.3,44190.97,991991.0,52.0799838,4.3113461
3561,2008,s' Gravenhage,591.7,45351.87,997323.0,52.0799838,4.3113461
3562,2009,s' Gravenhage,584.9,43777.97,1007560.0,52.0799838,4.3113461
3563,2010,s' Gravenhage,561.9,44919.39,1017113.0,52.0799838,4.3113461
3564,2011,s' Gravenhage,558.4,44224.63,1026469.0,52.0799838,4.3113461
3565,2012,s' Gravenhage,554.8,44550.48,1038526.0,52.0799838,4.3113461
3566,2013,s' Gravenhage,557.2,44715.01,1045064.0,52.0799838,4.3113461
3567,2014,s' Gravenhage,554.8,45352.56,1051980.0,52.0799838,4.3113461
3568,2015,s' Gravenhage,561.8,46461.77,1062056.0,52.0799838,4.3113461
3569,2016,s' Gravenhage,578.8,47509.67,1070292.0,52.0799838,4.3113461
3570,2017,s' Gravenhage,588.0,48171.0,1080034.0,52.0799838,4.3113461
3571,2018,s' Gravenhage,570.176470589437,49907.8294793671,1093212.0,52.0799838,4.3113461
3610,2000,Utrecht,674.6,41503.85,1107849.0,52.080985600000005,5.12768396945229
3611,2001,Utrecht,710.8,45109.45,1117997.0,52.080985600000005,5.12768396945229
3612,2002,Utrecht,709.9,46605.02,1139925.0,52.080985600000005,5.12768396945229
3613,2003,Utrecht,694.9,46730.5,1152218.0,52.080985600000005,5.12768396945229
3614,2004,Utrecht,682.6,48049.0,1162258.0,52.080985600000005,5.12768396945229
3615,2005,Utrecht,690.9,49777.38,1171291.0,52.080985600000005,5.12768396945229
3616,2006,Utrecht,710.7,52352.3,1180039.0,52.080985600000005,5.12768396945229
3617,2007,Utrecht,736.6,56026.25,1190604.0,52.080985600000005,5.12768396945229
3618,2008,Utrecht,744.8,58020.86,1201350.0,52.080985600000005,5.12768396945229
3619,2009,Utrecht,751.8,58752.53,1210869.0,52.080985600000005,5.12768396945229
3620,2010,Utrecht,727.1,59306.33,1220910.0,52.080985600000005,5.12768396945229
3621,2011,Utrecht,729.4,59540.37,1228794.0,52.080985600000005,5.12768396945229
3622,2012,Utrecht,730.2,59769.71,1237117.0,52.080985600000005,5.12768396945229
3623,2013,Utrecht,728.7,60623.76,1245294.0,52.080985600000005,5.12768396945229
3624,2014,Utrecht,728.6,61711.47,1253672.0,52.080985600000005,5.12768396945229
3625,2015,Utrecht,730.5,63145.29,1263572.0,52.080985600000005,5.12768396945229
3626,2016,Utrecht,739.9,64514.47,1273613.0,52.080985600000005,5.12768396945229
3627,2017,Utrecht,767.0,68226.0,1284504.0,52.080985600000005,5.12768396945229
3628,2018,Utrecht,755.0209150342852,68824.80232881676,1295484.0,52.080985600000005,5.12768396945229
3629,2000,Eindhoven,378.9,21213.03,710065.3222165594,51.4392648,5.478633
3630,2001,Eindhoven,390.0,21856.66,712918.3986721842,51.4392648,5.478633
3631,2002,Eindhoven,392.6,21904.36,715771.4751278089,51.4392648,5.478633
3632,2003,Eindhoven,384.1,22138.62,722977.0,51.4392648,5.478633
3633,2004,Eindhoven,385.4,23702.5,724971.0,51.4392648,5.478633
3634,2005,Eindhoven,384.1,24433.54,726552.0,51.4392648,5.478633
3635,2006,Eindhoven,400.7,26923.97,727651.0,51.4392648,5.478633
3636,2007,Eindhoven,411.8,28308.98,728133.0,51.4392648,5.478633
3637,2008,Eindhoven,420.9,29177.16,729887.0,51.4392648,5.478633
3638,2009,Eindhoven,415.5,27089.83,732731.0,51.4392648,5.478633
3639,2010,Eindhoven,419.0,29935.87,735164.0,51.4392648,5.478633
3640,2011,Eindhoven,428.8,31172.01,738855.0,51.4392648,5.478633
3641,2012,Eindhoven,431.4,31008.13,742377.0,51.4392648,5.478633
3642,2013,Eindhoven,422.1,31677.8,745019.0,51.4392648,5.478633
3643,2014,Eindhoven,422.7,32912.12,748326.0,51.4392648,5.478633
3644,2015,Eindhoven,435.7,34771.86,752523.0,51.4392648,5.478633
3645,2016,Eindhoven,443.5,35800.46,756615.0,51.4392648,5.478633
3646,2017,Eindhoven,455.0,38234.0,761763.0,51.4392648,5.478633
3647,2018,Eindhoven,450.57189542577794,37538.672794859725,766818.0,51.4392648,5.478633
3686,2000,Enschede,284.2,12789.52,612242.7586047724,52.2209855,6.8940537
3687,2001,Enschede,284.5,13826.95,613209.7042135095,52.2209855,6.8940537
3688,2002,Enschede,286.1,14243.03,614176.6498222464,52.2209855,6.8940537
3689,2003,Enschede,287.7,14728.52,613932.0,52.2209855,6.8940537
3690,2004,Enschede,285.2,15113.24,615303.0,52.2209855,6.8940537
3691,2005,Enschede,289.7,15720.65,616886.0,52.2209855,6.8940537
3692,2006,Enschede,294.0,16677.86,617682.0,52.2209855,6.8940537
3693,2007,Enschede,304.2,18053.83,618223.0,52.2209855,6.8940537
3694,2008,Enschede,308.0,18850.18,618992.0,52.2209855,6.8940537
3695,2009,Enschede,306.8,18920.57,621292.0,52.2209855,6.8940537
3696,2010,Enschede,316.9,19036.04,623432.0,52.2209855,6.8940537
3697,2011,Enschede,321.1,19624.44,625377.0,52.2209855,6.8940537
3698,2012,Enschede,317.0,19184.71,626586.0,52.2209855,6.8940537
3699,2013,Enschede,310.6,19265.89,626726.0,52.2209855,6.8940537
3700,2014,Enschede,308.0,19495.66,626342.0,52.2209855,6.8940537
3701,2015,Enschede,307.4,19931.08,625976.0,52.2209855,6.8940537
3702,2016,Enschede,312.7,20703.68,626525.0,52.2209855,6.8940537
3703,2017,Enschede,319.0,21539.0,627209.0,52.2209855,6.8940537
3704,2018,Enschede,323.0503271008626,22137.009546268666,627848.0,52.2209855,6.8940537
3705,2000,Arnhem - Nijmegen,336.4,17903.99,686540.8154389005,35.1423884,-79.0205812
3706,2001,Arnhem - Nijmegen,347.3,18934.53,688918.9580160689,35.1423884,-79.0205812
3707,2002,Arnhem - Nijmegen,348.3,19683.64,691297.1005932374,35.1423884,-79.0205812
3708,2003,Arnhem - Nijmegen,348.0,20373.03,705292.0,35.1423884,-79.0205812
3709,2004,Arnhem - Nijmegen,340.5,20382.83,708113.0,35.1423884,-79.0205812
3710,2005,Arnhem - Nijmegen,340.9,20784.48,692829.0,35.1423884,-79.0205812
3711,2006,Arnhem - Nijmegen,348.8,22028.3,694570.0,35.1423884,-79.0205812
3712,2007,Arnhem - Nijmegen,360.0,23001.54,697417.0,35.1423884,-79.0205812
3713,2008,Arnhem - Nijmegen,365.8,23609.16,699966.0,35.1423884,-79.0205812
3714,2009,Arnhem - Nijmegen,358.5,23464.49,703792.0,35.1423884,-79.0205812
3715,2010,Arnhem - Nijmegen,364.2,23637.28,707810.0,35.1423884,-79.0205812
3716,2011,Arnhem - Nijmegen,368.0,24313.83,711408.0,35.1423884,-79.0205812
3717,2012,Arnhem - Nijmegen,368.0,24133.54,714049.0,35.1423884,-79.0205812
3718,2013,Arnhem - Nijmegen,360.6,24180.76,716391.0,35.1423884,-79.0205812
3719,2014,Arnhem - Nijmegen,358.6,24695.47,718842.0,35.1423884,-79.0205812
3720,2015,Arnhem - Nijmegen,356.6,25221.44,722312.0,35.1423884,-79.0205812
3721,2016,Arnhem - Nijmegen,363.2,25906.66,725759.0,35.1423884,-79.0205812
3722,2017,Arnhem - Nijmegen,371.0,26898.0,730428.0,35.1423884,-79.0205812
3723,2018,Arnhem - Nijmegen,370.7490197704334,27121.24359073845,735203.0,35.1423884,-79.0205812
3724,2000,Breda,301.3,17087.59,596438.4176855494,51.5887845,4.7760237
3725,2001,Breda,309.4,18322.11,598277.3838583542,51.5887845,4.7760237
3726,2002,Breda,313.7,18918.06,600116.350031159,51.5887845,4.7760237
3727,2003,Breda,315.2,19423.71,602940.0,51.5887845,4.7760237
3728,2004,Breda,310.6,19700.75,604880.0,51.5887845,4.7760237
3729,2005,Breda,311.0,20563.64,606436.0,51.5887845,4.7760237
3730,2006,Breda,320.0,21485.96,607722.0,51.5887845,4.7760237
3731,2007,Breda,329.2,22823.35,608455.0,51.5887845,4.7760237
3732,2008,Breda,335.9,23882.19,609544.0,51.5887845,4.7760237
3733,2009,Breda,328.8,22829.83,612073.0,51.5887845,4.7760237
3734,2010,Breda,326.8,23218.78,614243.0,51.5887845,4.7760237
3735,2011,Breda,330.6,23986.41,616257.0,51.5887845,4.7760237
3736,2012,Breda,330.6,23922.26,618563.0,51.5887845,4.7760237
3737,2013,Breda,326.8,24100.94,620205.0,51.5887845,4.7760237
3738,2014,Breda,327.5,24395.67,622052.0,51.5887845,4.7760237
3739,2015,Breda,327.2,25315.91,623882.0,51.5887845,4.7760237
3740,2016,Breda,330.3,25883.23,625319.0,51.5887845,4.7760237
3741,2017,Breda,339.0,27189.0,627967.0,51.5887845,4.7760237
3742,2018,Breda,338.5522875823963,27281.364261963783,631423.0,51.5887845,4.7760237
3838,2000,Wien,1180.3,76749.31,2351522.333185409,48.2083537,16.3725042
3839,2001,Wien,1185.4,78993.23,2385383.0,48.2083537,16.3725042
3840,2002,Wien,1185.7,81668.28,2407205.0,48.2083537,16.3725042
3841,2003,Wien,1185.3,82775.43,2433467.0,48.2083537,16.3725042
3842,2004,Wien,1191.4,86365.84,2457381.0,48.2083537,16.3725042
3843,2005,Wien,1201.6,89782.43,2488589.0,48.2083537,16.3725042
3844,2006,Wien,1234.7,94846.95,2517621.0,48.2083537,16.3725042
3845,2007,Wien,1256.0,99562.78,2534333.0,48.2083537,16.3725042
3846,2008,Wien,1275.4,103324.61,2551990.0,48.2083537,16.3725042
3847,2009,Wien,1274.6,102465.24,2568469.0,48.2083537,16.3725042
3848,2010,Wien,1287.9,104843.83,2582872.0,48.2083537,16.3725042
